TIME	ALTITUDE	ORIENTATION_X	ORIENTATION_Y	ORIENTATION_Z	ANGVELOCITY_X	ANGVELOCITY_Y	ANGVELOCITY_Z	LINEARACCEL_X	LINEARACCEL_Y	LINEARACCEL_Z	MAGNETOMETER_X	MAGNETOMETER_Y	MAGNETOMETER_Z	ACCELEROMETER_X	ACCELEROMETER_Y	ACCELEROMETER_Z	GRAVITY_X	GRAVITY_Y	GRAVITY_Z	
4546245 92.71	279.00	60.56	15.31	4.82	-1.06	0.05	0.80	1.10	-3.39	-37.00	15.75	-18.19	9.39	0.03	1.21	8.59	-1.06	4.60	
4546323 92.43	264.50	65.81	-2.38	4.74	-1.23	0.45	0.88	-0.30	-4.90	-39.19	6.19	-19.38	9.82	-0.13	-0.88	8.94	0.16	4.01	
4546400 92.09	248.19	70.75	-18.69	4.51	-0.82	0.58	0.48	-2.17	-5.55	-40.25	2.56	-17.69	9.74	-1.14	-2.50	9.26	1.03	3.05	
4546480 91.68	231.44	73.44	-35.31	4.47	-0.15	0.31	-0.14	-3.27	-4.70	-42.06	-3.69	-14.06	9.25	-1.65	-2.42	9.40	1.61	2.27	
4546560 91.25	215.12	73.19	-53.69	4.62	0.27	-0.18	0.24	-3.85	-3.67	-41.75	-7.00	-13.69	9.63	-1.57	-1.99	9.38	2.28	1.67	
4546637 90.70	201.31	71.19	-69.75	4.55	0.41	-0.50	0.08	-3.54	-2.60	-42.88	-12.88	-10.00	9.34	-0.49	-1.61	9.26	3.05	0.99	
4546715 90.27	185.75	68.62	-85.81	4.31	0.41	-0.49	0.60	-3.46	-1.67	-41.75	-16.19	-8.75	9.74	0.09	-1.41	9.11	3.61	0.14	
4546792 89.89	169.38	66.88	-99.69	4.12	0.43	-0.35	1.19	-3.49	-0.32	-40.69	-21.19	-1.38	10.21	0.29	-0.97	9.01	3.79	-0.76	
4546872 89.53	151.06	66.25	-113.00	4.04	0.38	-0.20	1.69	-3.53	1.66	-40.25	-21.56	4.25	10.67	0.10	0.11	8.97	3.63	-1.54	
4546948 89.23	133.31	66.31	-126.00	3.97	0.15	-0.01	2.02	-2.93	3.34	-40.69	-20.75	6.75	11.01	0.15	0.92	8.98	3.09	-2.41	
4547026 89.00	110.81	66.75	-143.62	3.82	-0.05	0.20	1.64	-2.45	4.13	-40.25	-17.19	12.56	10.61	-0.25	0.93	9.01	2.15	-3.20	
4547103 88.70	86.31	66.75	-163.25	3.65	-0.16	0.30	1.94	-2.39	4.44	-40.69	-13.75	15.50	10.95	-1.37	0.72	9.01	0.95	-3.74	
4547184 88.32	61.38	66.12	178.38	3.55	-0.22	0.10	1.42	-1.90	4.88	-39.56	-5.69	19.19	10.33	-2.08	0.97	8.95	-0.25	-3.98	
4547264 87.86	37.44	64.81	163.88	3.49	-0.42	-0.18	1.29	-0.05	5.32	-40.00	-1.25	20.00	10.16	-1.20	1.31	8.87	-1.15	-4.00	
4547340 87.42	14.50	62.62	152.38	3.35	-0.75	-0.12	3.04	2.85	5.31	-37.38	5.69	20.06	11.75	0.77	1.32	8.71	-2.08	-3.99	
4547418 87.00	353.94	59.50	142.06	3.13	-0.85	0.42	2.73	4.78	3.79	-36.56	12.69	19.69	11.18	1.76	-0.28	8.40	-3.21	-3.89	
4547495 86.50	330.69	54.88	128.19	2.85	-0.44	1.05	3.08	5.37	2.31	-35.19	17.50	18.50	11.06	0.79	-1.13	7.96	-4.60	-3.39	
4547575 86.13	311.75	50.12	113.19	2.61	0.16	1.19	3.28	4.88	1.98	-31.06	25.50	15.69	10.81	-0.88	-0.49	7.53	-5.77	-2.47	
4547652 85.77	298.56	46.38	98.88	2.50	0.41	0.74	4.20	4.40	2.16	-29.69	29.19	11.50	11.31	-2.26	1.11	7.10	-6.67	-1.04	
4547730 85.37	290.69	44.88	88.00	2.41	0.14	0.13	3.95	5.33	1.52	-28.19	34.00	4.19	10.86	-1.60	1.93	6.91	-6.94	0.41	
4547808 84.96	283.81	45.06	77.81	2.30	-0.28	-0.15	3.84	6.10	-0.18	-27.50	33.56	0.38	10.81	-0.62	1.39	6.96	-6.72	1.58	
4547887 84.68	277.56	46.31	69.75	2.14	-0.52	-0.12	4.05	6.74	-2.71	-27.50	32.38	-5.75	10.95	0.52	-0.93	7.11	-6.29	2.43	
4547966 84.32	271.50	46.94	62.25	1.99	-0.17	0.09	3.06	6.19	-5.15	-29.00	32.00	-9.06	10.23	0.27	-2.04	7.16	-5.92	3.11	
4548043 84.03	267.62	45.94	53.31	1.83	0.46	0.13	2.66	5.38	-5.89	-28.56	29.88	-13.56	9.71	-0.08	-1.82	7.05	-5.46	4.06	
4548122 83.72	264.88	43.50	43.25	1.69	0.91	-0.02	2.58	4.75	-5.44	-27.06	25.75	-18.19	9.34	-0.11	-0.27	6.75	-4.87	5.17	
4548199 83.52	263.38	41.00	34.81	1.58	0.81	-0.07	2.64	4.63	-4.62	-27.06	24.69	-21.00	9.03	0.50	1.56	6.39	-4.12	6.18	
4548278 83.21	261.56	38.81	26.94	1.42	0.39	0.06	2.60	4.45	-4.53	-24.19	20.88	-27.25	8.75	0.99	2.27	6.14	-3.46	6.80	
4548355 82.88	262.38	49.75	15.94	1.23	-0.16	0.34	0.98	2.59	-3.71	-23.50	17.56	-27.75	8.47	0.84	2.37	7.48	-1.74	6.08	
4548435 82.63	259.19	51.25	13.88	1.09	-0.65	0.54	1.17	1.61	-4.38	-22.19	14.25	-30.19	8.82	0.13	1.56	7.64	-1.47	5.95	
4548514 82.29	255.62	54.06	13.44	0.99	-0.86	0.49	3.18	0.24	-4.72	-23.69	13.19	-28.88	11.12	-1.09	0.86	7.94	-1.33	5.59	
4548591 81.96	254.81	56.94	12.88	0.89	-0.83	0.24	1.27	-0.29	-5.43	-25.88	11.38	-29.75	9.53	-1.46	-0.27	8.26	-1.16	5.15	
4548669 81.66	253.44	60.00	10.50	0.80	-0.61	-0.12	1.11	-0.31	-5.58	-27.69	9.88	-28.06	9.61	-1.20	-0.76	8.52	-0.84	4.77	
4548746 81.36	254.81	62.12	5.44	0.72	-0.30	-0.36	2.90	-0.02	-5.13	-29.56	8.06	-28.19	11.57	-0.46	-0.57	8.67	-0.43	4.56	
4548826 81.00	256.69	63.06	-0.50	0.59	-0.13	-0.32	1.49	0.72	-4.77	-31.00	4.69	-27.75	10.24	0.76	-0.33	8.74	0.04	4.43	
4548903 80.69	257.12	63.38	-3.75	0.40	-0.06	0.04	2.61	1.40	-4.05	-31.38	3.25	-28.19	11.38	1.70	0.32	8.76	0.30	4.37	
4548981 80.34	256.94	63.62	-2.81	0.23	-0.04	0.46	2.37	1.15	-3.97	-31.75	1.38	-27.75	11.10	1.35	0.43	8.79	0.18	4.34	
4549058 80.04	254.75	63.88	2.19	0.07	-0.07	0.73	2.30	0.70	-3.95	-31.75	2.56	-29.00	11.11	0.53	0.35	8.81	-0.22	4.30	
4549138 79.68	253.12	63.94	9.06	-0.07	-0.11	0.73	2.39	0.21	-3.38	-32.88	4.06	-26.56	11.20	-0.46	0.86	8.81	-0.74	4.23	
4549218 79.30	251.75	64.31	15.75	-0.19	-0.30	0.53	1.74	0.22	-2.86	-31.38	6.19	-27.38	10.58	-0.93	1.22	8.83	-1.15	4.08	
4549295 78.85	252.38	65.38	21.06	-0.35	-0.54	0.28	1.04	0.52	-2.41	-32.88	7.69	-27.00	9.97	-0.98	1.34	8.93	-1.50	3.75	
4549373 78.55	253.38	67.56	26.94	-0.44	-0.67	0.04	0.06	0.74	-2.66	-32.50	9.19	-24.88	9.09	-0.89	0.62	9.08	-1.70	3.26	
4549450 78.25	256.44	70.38	31.81	-0.54	-0.62	-0.22	-0.02	0.75	-3.13	-35.50	10.25	-23.25	9.29	-0.94	-0.40	9.25	-1.72	2.72	
4549530 77.95	260.94	72.88	33.69	-0.63	-0.25	-0.43	-0.04	0.93	-3.64	-36.50	10.25	-21.19	9.33	-0.67	-1.24	9.37	-1.60	2.39	
4549606 77.61	266.00	73.75	30.31	-0.71	0.30	-0.46	0.01	1.35	-3.94	-37.69	10.56	-22.00	9.43	-0.03	-1.58	9.41	-1.38	2.36	
4549684 77.26	271.50	72.44	25.44	-0.81	0.77	-0.29	-0.07	1.93	-3.45	-37.56	11.75	-20.38	9.26	0.73	-0.62	9.33	-1.27	2.73	
4549761 77.01	275.69	68.88	23.81	-0.96	0.94	0.13	0.82	2.50	-2.39	-37.19	10.56	-21.56	10.06	1.09	1.22	9.11	-1.47	3.29	
4549841 76.72	278.88	65.00	28.62	-1.07	0.56	0.57	0.41	2.18	-0.77	-33.50	13.88	-22.50	8.90	0.09	2.91	8.86	-2.07	3.65	
4549921 76.44	279.88	63.00	37.88	-1.04	-0.27	0.67	-0.44	1.57	-0.46	-32.06	15.75	-23.69	8.29	-1.16	3.04	8.73	-2.73	3.51	
4549998 76.23	281.38	63.50	49.44	-0.89	-0.92	0.32	0.71	0.51	-0.63	-30.56	20.56	-21.19	9.49	-2.81	2.20	8.77	-3.32	2.83	
4550076 76.00	283.19	65.94	59.75	-0.71	-1.11	-0.26	0.79	0.59	-1.99	-33.50	22.75	-17.50	9.78	-2.83	-0.10	8.98	-3.43	1.89	
4550153 75.88	287.88	70.06	69.12	-0.55	-0.72	-0.76	-0.35	1.59	-2.53	-33.50	22.75	-15.50	8.66	-1.44	-1.36	9.25	-3.05	1.11	
4550232 75.65	293.88	74.00	72.56	-0.50	-0.06	-0.78	1.57	2.64	-2.80	-35.75	20.88	-12.56	11.00	0.06	-1.99	9.42	-2.57	0.80	
4550309 75.37	299.25	76.00	67.25	-0.57	0.47	-0.38	0.41	3.20	-1.33	-38.25	20.50	-11.38	9.93	1.02	-0.41	9.51	-2.18	0.91	
4550388 75.03	303.12	75.50	61.69	-0.71	0.48	0.17	1.12	3.20	0.20	-37.19	19.25	-11.00	10.60	1.02	1.39	9.48	-2.18	1.18	
4550465 74.74	304.88	73.44	63.69	-0.80	0.06	0.53	0.69	2.08	1.30	-37.88	19.69	-12.56	10.07	-0.47	2.52	9.38	-2.56	1.21	
4550544 74.43	306.06	71.56	74.12	-0.89	-0.56	0.51	1.29	1.35	1.13	-36.06	21.88	-11.75	10.57	-1.77	1.80	9.29	-3.02	0.76	
4550623 74.18	307.81	70.75	88.88	-1.00	-0.87	0.08	2.09	0.39	0.24	-36.06	23.38	-10.06	11.35	-2.83	0.30	9.25	-3.23	0.06	
4550700 73.85	313.06	71.44	104.12	-1.18	-0.60	-0.47	1.82	0.84	-1.18	-36.75	25.56	-5.19	11.12	-2.17	-1.94	9.29	-3.02	-0.76	
4550779 73.50	320.62	73.38	114.62	-1.39	0.13	-0.69	1.71	1.86	-1.57	-37.19	24.19	-1.00	11.13	-0.59	-2.76	9.41	-2.46	-1.18	
4550856 73.15	331.25	76.81	119.00	-1.55	0.75	-0.50	1.51	2.18	-0.65	-38.56	22.25	1.00	11.08	0.28	-1.69	9.56	-1.89	-1.03	
4550935 72.76	341.19	79.62	110.06	-1.62	0.99	-0.09	0.98	1.76	0.59	-39.69	20.75	0.88	10.63	0.11	-0.01	9.64	-1.65	-0.60	
4551012 72.42	348.94	80.25	95.62	-1.58	0.71	0.11	1.16	0.58	1.32	-40.00	20.75	0.88	10.83	-1.06	1.16	9.66	-1.64	-0.16	
4551092 72.09	356.00	80.12	90.50	-1.48	0.27	-0.05	-0.26	-0.13	0.85	-40.00	20.50	1.75	9.39	-1.80	0.84	9.66	-1.67	-0.01	
4551171 71.74	3.31	81.19	94.12	-1.30	0.01	-0.38	-0.99	-0.18	0.00	-39.25	20.06	2.19	8.69	-1.68	-0.10	9.69	-1.49	-0.10	
4551248 71.39	10.62	83.19	173.31	-1.22	-0.00	-0.59	-2.13	0.14	-0.59	-40.38	19.00	5.00	7.61	-0.93	-0.83	9.74	-1.08	-0.23	
4551326 71.02	19.19	85.88	176.19	-1.22	0.11	-0.61	-2.24	0.48	-0.50	-41.19	17.19	5.88	7.53	-0.16	-0.76	9.78	-0.58	-0.25	
4551403 70.64	27.31	88.25	178.69	-1.30	0.16	-0.43	-1.34	0.82	-0.18	-43.25	14.19	6.75	8.45	0.59	-0.37	9.80	-0.22	-0.18	
4551483 70.16	34.69	89.25	179.81	-1.44	0.02	-0.09	-0.91	0.81	0.65	-43.25	10.88	6.69	8.89	0.78	0.53	9.80	-0.02	-0.11	
4551560 69.74	40.62	88.69	179.75	-1.54	-0.33	0.13	-0.42	0.42	1.07	-43.25	10.88	9.69	9.37	0.37	0.83	9.80	-0.04	-0.24	
4551637 69.32	47.19	86.75	179.38	-1.62	-0.61	0.17	-0.87	0.16	0.69	-42.56	9.50	10.00	8.91	0.06	0.15	9.78	-0.10	-0.59	
4551714 68.95	54.44	83.75	179.31	-1.68	-0.66	0.14	-1.05	0.40	-0.27	-42.56	9.06	11.69	8.69	0.28	-1.33	9.74	-0.10	-1.11	
4551795 68.72	62.44	81.44	178.00	-1.73	-0.35	0.15	-1.14	0.63	-0.76	-41.19	6.75	15.88	8.55	0.58	-2.21	9.69	-0.03	-1.48	
4551874 68.33	70.75	81.06	-179.75	-1.82	0.13	0.26	-0.85	0.71	-0.74	-40.75	6.00	16.25	8.83	0.72	-2.26	9.68	0.00	-1.52	
4551951 68.06	77.81	82.38	178.50	-1.89	0.49	0.39	-0.45	0.53	-0.12	-40.00	3.88	17.06	9.26	0.48	-1.38	9.72	-0.04	-1.25	
4552029 67.80	85.50	84.56	178.88	-1.95	0.55	0.42	0.02	0.09	0.92	-41.19	2.38	18.00	9.87	-0.17	0.13	9.76	-0.20	-0.85	
4552106 67.51	93.81	85.75	178.00	-2.02	0.25	0.26	0.21	-0.40	1.78	-42.19	-0.19	15.50	9.91	-0.74	1.22	9.78	-0.34	-0.62	
4552186 67.13	103.69	85.62	178.25	-2.09	-0.16	-0.06	-0.19	-0.31	1.73	-42.19	-2.38	14.38	9.57	-0.61	1.04	9.77	-0.29	-0.68	
4552263 66.90	115.31	84.50	179.94	-2.22	-0.34	-0.29	0.39	0.31	0.94	-42.19	-3.88	13.50	10.15	0.30	0.01	9.76	-0.01	-0.93	
4552341 66.53	126.69	83.19	-178.06	-2.34	-0.25	-0.21	0.39	1.32	0.52	-41.06	-7.88	15.56	10.13	1.97	-0.55	9.73	0.37	-1.12	
4552418 66.26	138.81	82.56	-156.00	-2.45	-0.15	0.27	0.47	1.85	1.31	-41.69	-10.75	15.19	10.21	2.26	0.04	9.72	0.51	-1.16	
4552498 65.90	149.69	82.50	-165.06	-2.49	-0.29	0.74	0.61	1.10	1.78	-41.06	-14.50	12.38	10.34	1.23	0.59	9.72	0.28	-1.25	
4552578 65.54	158.94	81.00	179.19	-2.47	-0.53	0.77	0.18	-0.60	1.93	-41.38	-13.38	11.50	9.86	-0.62	0.40	9.68	-0.02	-1.52	
4552654 65.07	169.94	78.44	176.75	-2.42	-0.50	0.37	0.05	-1.20	1.04	-42.06	-13.00	9.50	9.66	-1.31	-0.91	9.60	-0.11	-1.95	
4552733 64.63	181.31	77.19	-176.75	-2.42	-0.15	0.05	0.22	-0.75	0.52	-41.38	-14.00	8.38	9.78	-0.57	-1.64	9.56	0.17	-2.17	
4552810 64.14	194.94	77.81	-165.75	-2.44	0.36	0.07	0.75	0.00	0.63	-41.69	-15.50	7.88	10.43	0.84	-1.20	9.59	0.54	-1.95	
4552889 63.75	206.81	80.50	-156.75	-2.49	0.61	0.46	1.13	0.13	1.55	-42.06	-16.25	3.00	10.81	0.77	0.06	9.67	0.63	-1.48	
4552966 63.33	216.44	83.75	-177.75	-2.50	0.39	0.75	1.40	-0.83	2.22	-42.88	-16.56	-0.25	11.15	-0.45	1.23	9.74	0.38	-0.99	
4553045 62.91	224.25	85.06	-179.56	-2.43	-0.01	0.53	1.63	-2.68	1.50	-44.25	-12.56	-3.06	11.40	-2.64	0.66	9.77	0.03	-0.83	
4553122 62.53	234.56	84.81	-179.75	-2.32	-0.07	-0.08	1.24	-3.35	0.15	-44.00	-10.56	-5.19	11.01	-3.27	-0.73	9.76	0.07	-0.88	
4553200 62.18	247.50	84.56	-176.88	-2.21	0.29	-0.67	0.42	-2.51	-0.51	-44.69	-8.75	-8.06	10.26	-1.85	-1.25	9.76	0.61	-0.70	
4553280 61.79	260.81	82.81	-98.88	-2.17	0.72	-0.76	0.98	-1.26	-0.29	-44.00	-8.75	-8.56	10.71	-0.06	-0.48	9.73	1.20	-0.18	
4553357 61.46	272.12	80.00	-67.75	-2.20	0.75	-0.31	0.44	-0.39	0.59	-42.06	-8.25	-11.88	10.10	1.17	1.23	9.65	1.56	0.64	
4553435 61.12	279.56	78.88	-49.25	-2.21	0.27	0.25	0.64	-0.50	1.04	-40.69	-6.50	-16.75	10.26	0.87	2.33	9.62	1.38	1.28	
4553512 60.74	286.31	80.12	-32.94	-2.16	-0.33	0.47	0.83	-1.22	0.11	-39.75	-4.69	-18.06	10.50	-0.38	1.50	9.67	0.83	1.38	
4553591 60.45	292.94	83.38	-2.25	-2.07	-0.74	0.34	1.07	-1.48	-1.31	-40.56	0.75	-16.88	10.81	-1.09	-0.25	9.74	0.38	1.05	
4553668 60.09	300.75	86.44	-0.69	-2.02	-0.53	0.08	0.91	-0.91	-2.81	-41.56	3.75	-14.38	10.70	-0.79	-2.22	9.78	0.12	0.58	
4553748 59.72	309.75	87.38	-0.12	-2.03	0.06	0.02	1.06	0.05	-3.03	-42.38	7.75	-11.19	10.85	0.08	-2.59	9.79	0.02	0.44	
4553826 59.33	317.12	86.06	0.69	-2.08	0.54	0.25	1.07	0.37	-2.03	-42.50	9.00	-10.69	10.85	0.21	-1.32	9.77	-0.16	0.70	
4553904 58.96	324.50	83.06	26.62	-2.14	0.58	0.43	0.95	0.26	-0.90	-41.25	11.88	-10.25	10.68	-0.33	0.18	9.72	-0.59	1.09	
4553982 58.58	331.19	80.44	40.12	-2.16	0.27	0.38	0.90	-0.23	-0.48	-41.06	14.00	-11.56	10.58	-1.28	0.75	9.67	-1.04	1.24	
4554059 58.26	339.12	79.50	52.00	-2.14	-0.04	0.07	0.41	-0.10	-0.78	-39.56	18.50	-9.56	10.05	-1.50	0.30	9.64	-1.40	1.09	
4554139 57.96	348.50	80.25	62.00	-2.12	-0.11	-0.27	0.45	0.59	-1.12	-39.88	20.25	-5.38	10.12	-0.86	-0.35	9.66	-1.46	0.77	
4554216 57.65	357.44	81.62	68.62	-2.10	-0.04	-0.39	1.00	1.29	-1.02	-39.56	20.69	-3.38	10.71	0.00	-0.53	9.70	-1.30	0.48	
4554294 57.41	7.88	83.19	6.44	-2.11	0.04	-0.36	-1.06	1.30	-0.48	-40.25	19.19	-0.88	8.67	0.19	-0.16	9.74	-1.07	0.30	
4554370 57.13	18.50	84.62	5.19	-2.12	0.04	-0.31	0.05	1.39	-0.38	-41.06	18.38	2.00	9.82	0.50	-0.19	9.76	-0.88	0.19	
4554457 56.90	28.88	85.69	4.25	-2.17	0.12	-0.17	0.48	1.33	-0.31	-41.06	16.06	5.69	10.26	0.62	-0.20	9.78	-0.71	0.11	
4554536 56.67	39.06	86.00	3.88	-2.24	0.14	-0.03	-0.58	1.54	-0.52	-42.50	14.25	6.88	9.62	0.96	-0.42	9.78	-0.66	0.09	
4554614 56.36	48.31	85.50	4.44	-2.34	0.15	0.22	0.74	1.99	-0.12	-41.69	13.56	7.69	9.96	1.12	0.07	9.77	-0.78	0.09	
4554695 56.11	57.12	83.69	173.69	-2.45	0.03	0.51	0.78	1.70	0.16	-41.69	11.25	11.06	10.53	0.63	0.16	9.74	-1.12	-0.02	
4554772 55.83	65.44	81.19	101.19	-2.49	-0.13	0.55	0.64	1.11	0.59	-41.38	11.69	11.06	10.33	-0.34	0.30	9.68	-1.51	-0.34	
4554854 55.58	74.81	79.12	112.94	-2.48	-0.13	0.32	0.92	0.73	-0.31	-41.06	9.75	13.50	10.48	-0.98	-1.14	9.62	-1.70	-0.77	
4554933 55.27	86.00	78.62	121.44	-2.46	0.22	0.03	-0.22	0.90	-0.27	-40.69	9.06	16.00	9.39	-0.73	-1.28	9.61	-1.64	-1.00	
4555009 54.98	96.75	79.56	123.62	-2.43	0.64	0.00	0.43	1.33	0.09	-40.69	4.56	16.00	10.08	-0.11	-0.85	9.65	-1.44	-0.95	
4555087 54.68	108.62	80.94	117.25	-2.44	0.75	0.16	-0.43	1.46	1.30	-41.38	3.06	16.50	9.17	0.02	0.84	9.68	-1.36	-0.66	
4555164 54.39	119.75	81.06	108.75	-2.45	0.49	0.29	-0.37	0.87	2.42	-42.06	-1.69	12.75	9.17	-0.66	2.03	9.68	-1.45	-0.48	
4555244 54.04	130.44	80.31	112.19	-2.45	-0.02	0.15	-0.66	0.16	2.64	-43.88	-3.75	12.38	9.00	-1.35	2.02	9.66	-1.52	-0.62	
4555320 53.72	140.62	80.00	126.69	-2.39	-0.39	-0.27	-0.42	-0.41	2.07	-44.19	-4.50	11.25	9.23	-1.72	0.98	9.65	-1.31	-1.08	
4555473 53.38	169.56	79.56	179.75	-2.26	-0.08	-0.65	-0.13	0.13	1.02	-42.75	-10.38	9.56	9.51	0.12	-0.75	9.64	0.00	-1.77	
4555552 53.07	184.12	79.62	-157.19	-2.26	0.27	-0.37	-0.46	0.38	1.03	-41.25	-15.88	7.88	9.18	1.06	-0.58	9.64	0.68	-1.62	
4555630 52.70	194.69	80.62	-141.75	-2.29	0.39	0.13	-0.85	-0.20	1.54	-42.00	-17.69	7.19	8.82	0.79	0.35	9.68	1.00	-1.19	
4555708 52.36	204.62	82.62	-131.25	-2.31	0.24	0.44	-1.10	-1.13	1.78	-42.00	-18.50	1.88	8.61	-0.32	0.98	9.73	0.92	-0.79	
4555787 52.09	213.56	84.38	-175.75	-2.29	-0.09	0.43	-0.85	-2.27	1.48	-42.00	-18.06	-1.50	8.90	-1.55	0.85	9.75	0.71	-0.63	
4555863 51.85	222.88	84.44	-176.12	-2.22	-0.27	0.05	-0.70	-2.82	0.58	-42.38	-16.50	-3.50	9.05	-2.17	-0.09	9.76	0.65	-0.68	
4555941 51.62	232.44	83.31	-174.81	-2.15	-0.11	-0.39	-0.43	-2.56	-0.32	-43.50	-14.56	-4.75	9.30	-1.63	-1.03	9.73	0.93	-0.70	
4556018 51.28	244.06	81.50	-110.69	-2.09	0.19	-0.52	0.43	-1.85	-0.64	-42.75	-15.00	-6.75	10.23	-0.17	-1.02	9.69	1.40	-0.46	
4556097 51.01	254.56	79.94	-90.19	-2.03	0.42	-0.27	0.89	-0.75	-0.29	-41.00	-14.19	-9.69	10.55	0.94	-0.30	9.65	1.70	0.00	
4556174 50.71	262.81	79.69	-71.56	-2.06	0.28	0.20	1.61	-1.04	0.33	-41.56	-14.56	-12.56	11.26	0.61	0.88	9.65	1.65	0.55	
4556252 50.30	268.75	80.81	-58.56	-2.06	-0.14	0.43	1.19	-1.84	-0.06	-40.19	-9.75	-15.19	10.88	-0.57	0.76	9.68	1.27	0.82	
4556329 50.00	275.69	82.88	-50.00	-2.05	-0.38	0.24	0.97	-2.55	-1.18	-41.00	-7.50	-16.38	10.74	-1.68	-0.55	9.73	0.89	0.76	
4556408 49.69	284.19	83.94	-4.75	-2.02	-0.29	-0.19	0.63	-2.59	-2.28	-42.00	-3.06	-14.25	10.33	-1.75	-1.74	9.75	0.82	0.62	
4556488 49.33	294.31	82.62	-54.31	-2.02	0.15	-0.52	0.37	-1.93	-2.76	-42.00	-1.25	-15.19	10.10	-0.92	-2.03	9.72	1.01	0.72	
4556564 48.95	304.75	79.62	-46.50	-2.03	0.58	-0.52	0.36	-1.14	-2.35	-42.75	-0.56	-15.25	10.01	0.13	-1.14	9.64	1.27	1.21	
4556642 48.61	312.75	76.69	-35.94	-2.08	0.67	-0.28	0.28	-0.78	-1.60	-40.19	2.00	-16.88	9.85	0.56	0.38	9.52	1.30	1.91	
4556719 48.25	320.56	74.38	-23.81	-2.08	0.38	-0.01	0.35	-0.76	-1.13	-40.19	3.06	-18.50	9.79	0.19	1.37	9.43	1.01	2.46	
4556798 48.01	327.62	74.00	-13.25	-2.03	-0.09	0.07	0.03	-0.79	-1.56	-38.69	7.50	-17.69	9.45	-0.17	1.06	9.42	0.62	2.62	
4556875 47.62	334.56	75.25	-4.62	-1.97	-0.39	-0.02	0.34	-0.40	-2.39	-39.50	9.00	-17.25	9.82	-0.20	0.09	9.48	0.20	2.48	
4556953 47.36	341.62	76.81	1.38	-1.97	-0.38	-0.13	0.25	0.16	-3.21	-39.75	13.00	-12.88	9.75	0.13	-1.02	9.55	-0.08	2.19	
4557029 47.09	349.69	77.88	7.50	-2.00	-0.10	-0.15	0.03	0.81	-3.45	-40.56	14.06	-12.06	9.68	0.63	-1.48	9.59	-0.29	2.02	
4557109 46.88	357.81	77.56	14.38	-2.06	0.24	-0.02	0.50	1.38	-3.22	-40.56	16.00	-8.75	10.16	0.85	-1.15	9.57	-0.56	2.05	
4557189 46.61	4.88	75.94	23.25	-2.09	0.42	0.19	0.93	1.58	-2.75	-39.38	16.25	-8.38	10.45	0.64	-0.56	9.51	-0.93	2.18	
4557265 46.21	10.56	74.06	31.75	-2.11	0.36	0.26	0.77	1.21	-1.90	-40.06	18.56	-5.88	10.19	-0.27	0.38	9.41	-1.48	2.28	
4557343 45.98	17.00	72.44	41.25	-2.11	0.21	0.16	0.79	1.23	-1.62	-39.38	20.38	-5.19	10.18	-0.80	0.63	9.34	-2.00	2.19	
4557420 45.65	24.25	72.00	49.69	-2.07	0.05	-0.08	0.72	1.62	-1.33	-39.06	21.69	-2.19	9.95	-0.55	0.59	9.33	-2.33	1.91	
4557499 45.40	32.31	72.62	57.31	-2.01	-0.04	-0.22	0.32	2.50	-0.92	-39.06	21.00	1.50	9.68	0.04	0.65	9.36	-2.45	1.57	
4557576 45.15	39.56	73.56	64.69	-2.02	-0.12	-0.17	0.15	3.21	-0.33	-39.06	20.69	2.69	9.57	0.70	0.79	9.41	-2.51	1.12	
4557654 44.88	47.75	74.19	75.69	-2.06	-0.22	-0.01	0.07	3.43	0.18	-40.56	18.75	6.38	9.48	0.83	0.81	9.43	-2.59	0.58	
4557731 44.57	55.50	73.94	89.56	-2.10	-0.33	0.16	0.16	3.40	0.55	-39.75	18.06	8.88	9.57	0.64	0.55	9.42	-2.72	-0.06	
4557810 44.19	63.12	72.75	103.94	-2.15	-0.37	0.26	0.07	3.00	0.88	-39.50	15.75	11.75	9.44	0.18	0.18	9.35	-2.82	-0.79	
4557890 43.77	71.62	71.12	116.62	-2.16	-0.30	0.25	0.30	2.53	1.21	-39.00	15.06	15.88	9.58	-0.29	-0.20	9.28	-2.82	-1.42	
4557966 43.37	79.75	69.94	125.94	-2.14	-0.14	0.18	0.42	2.01	1.56	-36.75	11.75	17.50	9.63	-0.67	-0.47	9.20	-2.69	-2.03	
4558044 43.09	90.44	69.31	134.75	-2.08	0.02	0.10	0.57	1.63	2.15	-37.50	9.50	19.69	9.74	-0.81	-0.27	9.17	-2.41	-2.48	
4558120 42.86	101.88	69.50	142.62	-1.99	0.13	0.01	0.72	1.19	2.85	-36.38	5.38	21.38	9.91	-0.89	0.12	9.18	-2.02	-2.75	
4558200 42.61	113.88	70.00	150.94	-1.92	0.10	-0.08	0.61	0.62	3.47	-37.19	1.00	21.69	9.83	-0.99	0.54	9.21	-1.62	-2.92	
4558277 42.37	124.69	70.69	159.06	-1.87	0.00	-0.19	0.59	0.08	3.56	-37.19	-1.56	20.56	9.86	-1.00	0.55	9.27	-1.08	-3.01	
4558354 42.09	137.25	73.31	168.00	-1.83	-0.05	-0.30	0.80	-0.30	2.93	-37.50	-6.69	20.19	10.20	-0.88	0.18	9.41	-0.51	-2.70	
4558431 41.75	148.75	75.38	179.31	-1.79	-0.01	-0.34	0.94	-0.41	2.40	-36.00	-8.88	21.00	10.43	-0.44	-0.07	9.48	-0.02	-2.47	
